TrackId,Code,Team,Q1,Q2,Q3,Grid,Position
34.0,TSU,AlphaTauri,1:33.394,1:32.836,1:32.780,8.0,\N
34.0,GAS,AlphaTauri,1:33.439,\N,\N,14.0,12
11.0,TSU,AlphaTauri,1:19.240,\N,\N,16.0,19
11.0,GAS,AlphaTauri,1:19.527,\N,\N,0.0,12
13.0,GAS,AlphaTauri,1:46.183,1:45.827,\N,0.0,9
13.0,TSU,AlphaTauri,1:46.692,\N,\N,0.0,13
39.0,TSU,AlphaTauri,1:11.427,1:11.428,1:12.556,9.0,\N
39.0,GAS,AlphaTauri,1:11.705,1:11.512,\N,11.0,11
14.0,GAS,AlphaTauri,1:22.010,1:22.062,1:22.648,5.0,8
14.0,TSU,AlphaTauri,1:22.020,\N,\N,20.0,14
15.0,GAS,AlphaTauri,1:55.606,1:53.546,1:51.211,7.0,10
15.0,TSU,AlphaTauri,1:55.314,1:53.848,1:51.983,10.0,\N
22.0,TSU,AlphaTauri,1:31.130,1:30.808,\N,13.0,13
22.0,GAS,AlphaTauri,1:31.322,\N,\N,17.0,18
69.0,GAS,AlphaTauri,1:36.577,1:36.740,\N,11.0,14
69.0,TSU,AlphaTauri,1:36.808,1:37.147,\N,19.0,10
32.0,TSU,AlphaTauri,1:19.907,1:19.589,\N,13.0,\N
32.0,GAS,AlphaTauri,1:20.256,1:19.672,\N,14.0,11
18.0,GAS,AlphaTauri,1:14.371,1:11.675,\N,10.0,14
18.0,TSU,AlphaTauri,1:16.264,\N,\N,0.0,17
24.0,TSU,AlphaTauri,1:25.630,1:25.219,\N,11.0,11
24.0,GAS,AlphaTauri,1:25.859,\N,\N,17.0,14
3.0,TSU,AlphaTauri,1:31.400,1:32.510,\N,14.0,11
77.0,TSU,AlphaTauri,1:29.939,\N,\N,16.0,11
1.0,TSU,AlphaTauri,1:18.471,1:18.099,\N,12.0,10
73.0,TSU,AlphaTauri,1:42.234,1:41.569,1:41.581,8.0,10
79.0,TSU,AlphaTauri,1:28.429,\N,\N,17.0,11
6.0,TSU,AlphaTauri,1:12.642,1:12.249,1:12.082,9.0,15
4.0,TSU,AlphaTauri,1:13.862,1:14.477,\N,15.0,12
7.0,TSU,AlphaTauri,1:22.746,\N,\N,19.0,14
70.0,TSU,AlphaTauri,1:05.784,\N,\N,16.0,19
9.0,TSU,AlphaTauri,1:30.025,\N,\N,16.0,16
11.0,TSU,AlphaTauri,1:18.919,\N,\N,17.0,15
13.0,TSU,AlphaTauri,1:59.044,1:53.148,\N,11.0,10
39.0,TSU,AlphaTauri,1:21.781,1:20.230,\N,17.0,15
39.0,LAW,AlphaTauri,1:23.420,\N,\N,19.0,13
14.0,TSU,AlphaTauri,1:21.852,1:21.594,\N,11.0,\N
14.0,LAW,AlphaTauri,1:22.112,1:21.758,\N,12.0,11
15.0,LAW,AlphaTauri,1:32.215,1:32.166,1:32.268,10.0,9
15.0,TSU,AlphaTauri,1:31.991,\N,\N,15.0,\N
22.0,TSU,AlphaTauri,1:30.733,1:30.204,1:30.303,9.0,12
22.0,LAW,AlphaTauri,1:30.425,1:30.508,\N,11.0,11
78.0,TSU,AlphaTauri,1:26.058,1:25.301,\N,11.0,15
78.0,LAW,AlphaTauri,1:26.635,\N,\N,17.0,17
69.0,TSU,AlphaTauri,1:35.913,1:35.697,\N,11.0,8
32.0,TSU,AlphaTauri,1:18.890,\N,\N,18.0,12
18.0,TSU,AlphaTauri,1:10.837,\N,\N,16.0,9
80.0,TSU,AlphaTauri,1:36.447,\N,\N,20.0,18
24.0,TSU,AlphaTauri,1:24.286,1:24.207,1:23.968,6.0,8
3.0,ALO,Alpine F1 Team,1:30.863,1:30.595,1:30.249,9.0,\N
3.0,OCO,Alpine F1 Team,1:31.724,\N,\N,16.0,13
21.0,OCO,Alpine F1 Team,1:15.385,1:15.117,1:15.210,9.0,9
21.0,ALO,Alpine F1 Team,1:15.832,1:15.593,\N,15.0,10
75.0,OCO,Alpine F1 Team,1:19.092,1:18.586,1:19.042,6.0,7
75.0,ALO,Alpine F1 Team,1:19.728,1:19.456,\N,13.0,8
4.0,OCO,Alpine F1 Team,1:18.281,1:17.743,1:17.580,5.0,9
4.0,ALO,Alpine F1 Team,1:18.281,1:17.966,1:18.147,10.0,17
6.0,OCO,Alpine F1 Team,1:11.740,1:11.486,\N,11.0,9
6.0,ALO,Alpine F1 Team,1:12.205,\N,\N,17.0,13
73.0,ALO,Alpine F1 Team,1:42.934,1:42.195,1:42.327,8.0,6
73.0,OCO,Alpine F1 Team,1:42.426,1:42.273,\N,12.0,\N
34.0,ALO,Alpine F1 Team,1:32.158,1:31.549,1:31.340,9.0,8
34.0,OCO,Alpine F1 Team,1:32.139,1:31.736,\N,11.0,14
70.0,ALO,Alpine F1 Team,1:04.971,1:04.582,1:04.574,8.0,9
70.0,OCO,Alpine F1 Team,1:05.217,\N,\N,17.0,14
70.0,ALO,Alpine F1 Team,1:04.472,1:04.856,\N,14.0,10
70.0,OCO,Alpine F1 Team,1:05.051,\N,\N,17.0,\N
9.0,ALO,Alpine F1 Team,1:27.580,1:27.245,\N,7.0,7
9.0,OCO,Alpine F1 Team,1:27.415,1:27.340,\N,9.0,9
11.0,OCO,Alpine F1 Team,1:17.367,1:16.766,1:16.653,8.0,1
11.0,ALO,Alpine F1 Team,1:17.123,1:16.541,1:16.715,9.0,4
13.0,OCO,Alpine F1 Team,2:01.824,1:57.354,2:03.513,8.0,7
13.0,ALO,Alpine F1 Team,2:01.653,1:58.205,\N,12.0,11
39.0,OCO,Alpine F1 Team,1:10.179,1:09.919,1:09.933,8.0,9
39.0,ALO,Alpine F1 Team,1:10.435,1:10.020,1:09.956,9.0,6
14.0,ALO,Alpine F1 Team,1:21.487,1:21.069,\N,10.0,8
14.0,OCO,Alpine F1 Team,1:21.500,1:21.103,\N,12.0,10
71.0,ALO,Alpine F1 Team,1:47.877,1:45.514,1:44.204,6.0,6
71.0,OCO,Alpine F1 Team,1:48.099,1:46.070,1:45.865,9.0,14
5.0,ALO,Alpine F1 Team,1:25.174,1:23.914,1:23.477,5.0,16
5.0,OCO,Alpine F1 Team,1:25.422,1:24.842,\N,12.0,10
69.0,OCO,Alpine F1 Team,1:35.747,1:35.377,\N,11.0,\N
69.0,ALO,Alpine F1 Team,1:35.756,1:44.549,\N,19.0,\N
32.0,OCO,Alpine F1 Team,1:18.126,1:18.405,\N,19.0,13
32.0,ALO,Alpine F1 Team,1:18.452,\N,\N,12.0,9
18.0,ALO,Alpine F1 Team,1:09.391,1:09.137,1:09.113,12.0,9
18.0,OCO,Alpine F1 Team,1:09.430,1:09.189,\N,8.0,8
78.0,ALO,Alpine F1 Team,1:22.422,1:21.894,1:21.670,3.0,3
78.0,OCO,Alpine F1 Team,1:22.565,1:22.012,1:22.028,9.0,5
77.0,OCO,Alpine F1 Team,1:28.752,1:28.574,1:28.647,9.0,4
77.0,ALO,Alpine F1 Team,1:28.944,1:28.920,\N,13.0,13
24.0,OCO,Alpine F1 Team,1:23.764,1:23.420,1:23.389,9.0,9
24.0,ALO,Alpine F1 Team,1:23.846,1:23.460,\N,11.0,8
3.0,ALO,Alpine F1 Team,1:32.346,1:31.621,1:32.195,8.0,9
3.0,OCO,Alpine F1 Team,1:32.041,1:31.782,\N,11.0,7
77.0,ALO,Alpine F1 Team,1:29.978,1:29.295,1:29.147,7.0,\N
77.0,OCO,Alpine F1 Team,1:30.093,1:29.584,1:29.068,5.0,6
1.0,OCO,Alpine F1 Team,1:19.605,1:19.136,1:19.061,8.0,7
1.0,ALO,Alpine F1 Team,1:19.192,1:18.815,\N,10.0,17
21.0,ALO,Alpine F1 Team,1:20.198,1:19.595,1:29.202,9.0,\N
21.0,OCO,Alpine F1 Team,1:22.338,\N,\N,16.0,14
79.0,ALO,Alpine F1 Team,1:30.407,1:30.160,\N,11.0,11
79.0,OCO,Alpine F1 Team,\N,\N,\N,20.0,8
4.0,OCO,Alpine F1 Team,1:20.880,1:20.638,\N,12.0,7
4.0,ALO,Alpine F1 Team,1:21.043,\N,\N,20.0,9
6.0,ALO,Alpine F1 Team,1:13.394,1:12.688,1:12.247,7.0,7
6.0,OCO,Alpine F1 Team,1:12.848,1:12.528,1:13.047,10.0,12
73.0,ALO,Alpine F1 Team,1:44.083,1:43.360,1:43.173,10.0,7
73.0,OCO,Alpine F1 Team,1:43.903,1:43.585,\N,13.0,10
7.0,ALO,Alpine F1 Team,1:32.277,1:24.848,1:21.944,2.0,9
7.0,OCO,Alpine F1 Team,1:33.012,1:26.135,1:23.529,7.0,6
9.0,ALO,Alpine F1 Team,1:41.598,1:42.209,1:42.116,7.0,5
9.0,OCO,Alpine F1 Team,1:41.730,1:45.190,\N,15.0,\N
70.0,OCO,Alpine F1 Team,1:06.468,1:05.993,1:05.726,6.0,5
70.0,ALO,Alpine F1 Team,1:06.016,1:06.082,1:06.103,19.0,10
34.0,ALO,Alpine F1 Team,1:32.819,1:32.631,1:32.552,7.0,6
34.0,OCO,Alpine F1 Team,1:33.346,1:33.048,\N,10.0,8
11.0,OCO,Alpine F1 Team,1:18.866,1:18.216,1:18.018,5.0,9
11.0,ALO,Alpine F1 Team,1:18.716,1:17.904,1:18.078,6.0,8
13.0,OCO,Alpine F1 Team,1:46.039,1:45.475,1:45.180,16.0,7
13.0,ALO,Alpine F1 Team,1:46.075,1:45.552,1:45.368,3.0,5
39.0,OCO,Alpine F1 Team,1:11.748,1:11.605,\N,12.0,9
39.0,ALO,Alpine F1 Team,1:11.667,1:11.613,\N,13.0,6
14.0,ALO,Alpine F1 Team,1:22.089,1:21.861,\N,6.0,\N
14.0,OCO,Alpine F1 Team,1:22.166,1:22.130,\N,14.0,11
15.0,ALO,Alpine F1 Team,1:55.360,1:53.127,1:49.966,5.0,\N
15.0,OCO,Alpine F1 Team,1:56.337,\N,\N,17.0,\N
22.0,OCO,Alpine F1 Team,1:30.696,1:30.357,1:30.165,5.0,4
22.0,ALO,Alpine F1 Team,1:30.603,1:30.343,1:30.322,7.0,7
69.0,ALO,Alpine F1 Team,1:36.446,1:35.988,1:35.876,14.0,7
69.0,OCO,Alpine F1 Team,1:37.068,\N,\N,0.0,11
32.0,ALO,Alpine F1 Team,1:20.006,1:19.272,1:18.939,9.0,19
32.0,OCO,Alpine F1 Team,1:19.945,1:19.081,1:19.010,10.0,8
18.0,OCO,Alpine F1 Team,1:14.663,1:11.587,1:12.425,16.0,8
18.0,ALO,Alpine F1 Team,1:13.542,1:11.394,1:12.504,17.0,5
24.0,OCO,Alpine F1 Team,1:25.735,1:25.007,1:24.830,8.0,7
24.0,ALO,Alpine F1 Team,1:25.782,1:25.096,\N,10.0,\N
3.0,OCO,Alpine F1 Team,1:31.508,1:30.914,1:30.984,9.0,\N
3.0,GAS,Alpine F1 Team,1:32.181,\N,\N,20.0,9
77.0,OCO,Alpine F1 Team,1:29.707,1:29.255,1:29.078,6.0,8
77.0,GAS,Alpine F1 Team,1:29.890,1:29.411,1:29.357,9.0,9
1.0,GAS,Alpine F1 Team,1:18.312,1:17.574,1:17.675,9.0,13
1.0,OCO,Alpine F1 Team,1:17.770,1:17.768,\N,11.0,14
73.0,OCO,Alpine F1 Team,1:42.622,1:41.798,\N,0.0,15
73.0,GAS,Alpine F1 Team,1:44.853,\N,\N,17.0,14
79.0,GAS,Alpine F1 Team,1:28.061,1:27.612,1:27.786,5.0,8
79.0,OCO,Alpine F1 Team,1:27.872,1:27.444,1:27.935,8.0,9
6.0,OCO,Alpine F1 Team,1:12.967,1:12.248,1:11.553,3.0,3
6.0,GAS,Alpine F1 Team,1:13.033,1:12.169,1:11.933,7.0,7
4.0,GAS,Alpine F1 Team,1:13.471,1:13.186,1:12.816,10.0,10
4.0,OCO,Alpine F1 Team,1:13.433,1:13.001,1:13.083,6.0,8
7.0,OCO,Alpine F1 Team,1:22.114,1:20.406,1:27.945,6.0,8
7.0,GAS,Alpine F1 Team,1:22.886,\N,\N,15.0,12
70.0,GAS,Alpine F1 Team,1:05.515,1:05.308,1:05.170,9.0,10
70.0,OCO,Alpine F1 Team,1:05.729,1:05.453,\N,12.0,14
9.0,GAS,Alpine F1 Team,1:29.533,1:28.751,1:27.689,10.0,18
9.0,OCO,Alpine F1 Team,1:29.700,1:28.956,\N,13.0,\N
11.0,OCO,Alpine F1 Team,1:18.854,1:17.841,\N,12.0,\N
11.0,GAS,Alpine F1 Team,1:18.743,1:18.217,\N,15.0,\N
13.0,GAS,Alpine F1 Team,1:59.511,1:53.671,\N,12.0,11
13.0,OCO,Alpine F1 Team,1:59.634,1:56.372,\N,14.0,8
39.0,GAS,Alpine F1 Team,1:21.735,1:20.128,\N,12.0,3
39.0,OCO,Alpine F1 Team,1:22.110,\N,\N,16.0,10
14.0,GAS,Alpine F1 Team,1:22.545,\N,\N,17.0,15
14.0,OCO,Alpine F1 Team,1:22.548,\N,\N,18.0,\N
15.0,OCO,Alpine F1 Team,1:32.369,1:32.089,1:31.673,8.0,\N
15.0,GAS,Alpine F1 Team,1:32.452,1:32.274,\N,12.0,6
22.0,GAS,Alpine F1 Team,1:30.843,1:30.509,\N,12.0,10
22.0,OCO,Alpine F1 Team,1:30.960,1:30.586,\N,14.0,9
78.0,GAS,Alpine F1 Team,1:25.566,1:24.918,1:24.553,7.0,12
78.0,OCO,Alpine F1 Team,1:25.711,1:24.928,1:24.763,8.0,7
69.0,GAS,Alpine F1 Team,1:36.158,1:35.496,1:35.089,7.0,6
69.0,OCO,Alpine F1 Team,1:36.131,1:35.413,1:35.154,8.0,\N
32.0,GAS,Alpine F1 Team,1:18.945,1:18.521,\N,11.0,11
32.0,OCO,Alpine F1 Team,1:19.080,\N,\N,15.0,10
18.0,OCO,Alpine F1 Team,1:10.763,1:10.562,\N,14.0,10
18.0,GAS,Alpine F1 Team,1:10.793,1:10.567,\N,15.0,7
80.0,GAS,Alpine F1 Team,1:34.272,1:33.494,1:33.239,4.0,11
80.0,OCO,Alpine F1 Team,1:34.834,\N,\N,16.0,4
24.0,GAS,Alpine F1 Team,1:24.600,1:24.078,1:24.548,10.0,13
24.0,OCO,Alpine F1 Team,1:24.565,1:24.391,,12.0,12
3.0,OCO,Alpine F1 Team,1:30.793,\N,\N,19.0,17
3.0,GAS,Alpine F1 Team,1:30.948,\N,\N,20.0,18
77.0,OCO,Alpine F1 Team,1:29.475,,,17.0,13
77.0,GAS,Alpine F1 Team,1:29.479,,,18.0,\N
1.0,OCO,Alpine F1 Team,1:17.617,1:17.697,\N,15.0,16
1.0,GAS,Alpine F1 Team,1:17.982,\N,\N,17.0,13
22.0,OCO,Alpine F1 Team,1:29.811,1:29.816,\N,15.0,15
22.0,GAS,Alpine F1 Team,1:30.119,\N,\N,17.0,16
17.0,OCO,Alpine F1 Team,1:35.356,1:35.223,\N,13.0,11
17.0,GAS,Alpine F1 Team,1:35.287,1:35.463,\N,15.0,13
79.0,GAS,Alpine F1 Team,1:27.976,1:28.324,\N,12.0,12
79.0,OCO,Alpine F1 Team,1:28.209,1:28.371,\N,13.0,10
21.0,OCO,Alpine F1 Team,1:16.361,1:15.906,,12.0,14
21.0,GAS,Alpine F1 Team,1:16.015,1:16.381,,15.0,16
6.0,GAS,Alpine F1 Team,1:11.714,1:10.896,1:11.311,10.0,10
6.0,OCO,Alpine F1 Team,1:11.887,1:11.285,\N,11.0,\N
7.0,GAS,Alpine F1 Team,1:13.289,1:12.940,\N,15.0,9
7.0,OCO,Alpine F1 Team,1:13.435,\N,\N,18.0,10
4.0,GAS,Alpine F1 Team,1:12.651,1:12.079,1:11.857,7.0,9
4.0,OCO,Alpine F1 Team,1:12.691,1:12.109,1:12.125,8.0,10
70.0,OCO,Alpine F1 Team,1:05.574,1:05.274,1:05.883,10.0,12
70.0,GAS,Alpine F1 Team,1:05.598,1:05.359,\N,13.0,10
9.0,OCO,Alpine F1 Team,1:34.557,\N,\N,18.0,16
9.0,GAS,Alpine F1 Team,1:39.804,\N,\N,19.0,\N
11.0,OCO,Alpine F1 Team,1:18.049,\N,\N,19.0,18
11.0,GAS,Alpine F1 Team,1:18.166,\N,\N,0.0,\N
13.0,OCO,Alpine F1 Team,1:55.417,1:54.460,1:54.810,9.0,9
13.0,GAS,Alpine F1 Team,1:54.911,1:54.635,\N,12.0,13
39.0,GAS,Alpine F1 Team,1:11.718,1:10.815,1:10.977,9.0,9
39.0,OCO,Alpine F1 Team,1:11.995,,,15.0,15
14.0,GAS,Alpine F1 Team,1:20.748,1:20.738,\N,14.0,15
14.0,OCO,Alpine F1 Team,1:20.764,1:20.766,\N,15.0,14
73.0,OCO,Alpine F1 Team,1:44.504,,,0.0,15
73.0,GAS,Alpine F1 Team,1:43.088,1:43.179,,18.0,12
15.0,OCO,Alpine F1 Team,1:30.958,1:30.769,\N,15.0,13
15.0,GAS,Alpine F1 Team,1:31.312,\N,\N,18.0,17
69.0,GAS,Alpine F1 Team,1:33.550,1:33.162,1:33.018,6.0,12
69.0,OCO,Alpine F1 Team,1:33.986,1:33.597,\N,12.0,18
32.0,GAS,Alpine F1 Team,1:17.149,1:17.048,1:16.892,8.0,10
32.0,OCO,Alpine F1 Team,1:17.617,\N,\N,0.0,13
18.0,OCO,Alpine F1 Team,1:29.171,1:26.206,1:24.475,4.0,2
18.0,GAS,Alpine F1 Team,1:29.420,1:29.614,\N,13.0,3
80.0,GAS,Alpine F1 Team,1:33.691,1:32.879,1:32.664,3.0,\N
80.0,OCO,Alpine F1 Team,1:33.968,1:33.221,\N,11.0,17
78.0,GAS,Alpine F1 Team,1:21.843,1:21.437,\N,11.0,5
78.0,OCO,Alpine F1 Team,1:22.714,\N,\N,20.0,\N
24.0,GAS,Alpine F1 Team,1:23.548,1:23.086,1:22.984,5.0,7
24.0,DOO,Alpine F1 Team,1:24.105,\N,\N,17.0,15
3.0,TSU,RB F1 Team,1:30.481,1:30.129,\N,11.0,14
77.0,TSU,RB F1 Team,1:28.988,1:28.564,1:28.547,9.0,15
1.0,TSU,RB F1 Team,1:17.356,1:16.791,1:16.788,8.0,7
22.0,TSU,RB F1 Team,1:29.775,1:29.417,1:29.413,10.0,10
17.0,TSU,RB F1 Team,1:35.746,\N,\N,19.0,\N
79.0,TSU,RB F1 Team,1:28.324,1:28.167,1:28.192,10.0,7
21.0,TSU,RB F1 Team,1:15.894,1:15.358,1:15.465,7.0,10
6.0,TSU,RB F1 Team,1:11.852,1:11.106,1:10.858,8.0,8
7.0,TSU,RB F1 Team,1:12.748,1:12.303,1:12.414,8.0,14
4.0,TSU,RB F1 Team,1:12.985,\N,\N,17.0,19
70.0,TSU,RB F1 Team,1:05.563,1:05.412,\N,14.0,14
9.0,TSU,RB F1 Team,1:30.994,1:27.269,\N,13.0,10
11.0,TSU,RB F1 Team,1:17.436,1:16.121,1:16.477,10.0,9
13.0,TSU,RB F1 Team,1:56.593,\N,\N,20.0,16
39.0,TSU,RB F1 Team,1:11.603,1:10.955,,11.0,17
14.0,TSU,RB F1 Team,1:20.945,\N,\N,16.0,\N
73.0,TSU,RB F1 Team,1:43.337,1:43.035,,11.0,\N
15.0,TSU,RB F1 Team,1:30.710,1:30.289,1:30.354,8.0,12
69.0,TSU,RB F1 Team,1:33.795,1:33.506,\N,10.0,14
69.0,LAW,RB F1 Team,1:33.339,\N,\N,19.0,9
32.0,TSU,RB F1 Team,1:17.182,1:17.129,\N,11.0,\N
32.0,LAW,RB F1 Team,1:17.380,1:17.162,\N,12.0,16
18.0,TSU,RB F1 Team,1:29.172,1:26.464,1:24.111,3.0,7
18.0,LAW,RB F1 Team,1:30.758,1:25.654,1:24.484,5.0,9
80.0,TSU,RB F1 Team,1:33.789,1:33.089,1:33.029,7.0,9
80.0,LAW,RB F1 Team,1:34.087,1:34.257,\N,14.0,16
78.0,TSU,RB F1 Team,1:22.364,1:21.771,\N,14.0,13
78.0,LAW,RB F1 Team,1:22.411,\N,\N,17.0,14
24.0,TSU,RB F1 Team,1:23.735,1:23.419,\N,11.0,12
24.0,LAW,RB F1 Team,1:23.733,1:23.472,\N,12.0,17
1.0,NOR,McLaren,1:15.912,1:15.415,1:15.096,1,1
1.0,VER,Red Bull Racing,1:16.018,1:15.565,1:15.481,3,2
1.0,RUS,Mercedes,1:15.971,1:15.798,1:15.546,4,3
1.0,ANT,Mercedes,1:16.525,,,16,4
1.0,ALB,Williams,1:16.245,1:16.017,1:15.737,6,5
1.0,STR,Aston Martin,1:16.369,1:16.483,,13,6
1.0,HUL,Kick Sauber,1:16.579,,,17,7
1.0,LEC,Ferrari,1:16.029,1:15.827,1:15.755,7,8
1.0,PIA,McLaren,1:16.062,1:15.468,1:15.180,2,9
1.0,HAM,Ferrari,1:16.213,1:15.919,1:15.973,8,10
1.0,GAS,Alpine,1:16.328,1:16.112,1:15.980,9,11
1.0,TSU,Racing Bulls,1:16.225,1:16.009,1:15.670,5,12
1.0,OCO,Haas,1:17.147,,,19,13
1.0,BEA,Haas,DNS,,,NC,14
1.0,LAW,Red Bull Racing,1:17.094,,,18,NC
1.0,BOR,Kick Sauber,1:16.516,1:17.520,,15,NC
1.0,ALO,Aston Martin,1:16.288,1:16.453,,12,NC
1.0,SAI,Williams,1:16.360,1:15.931,1:16.062,10,NC
1.0,DOO,Alpine,1:16.315,1:16.863,,14,NC
1.0,HAD,Racing Bulls,1:16.354,1:16.175,,11,NC
17.0,PIA,McLaren,1:31.591,1:31.200,1:30.641,1,1
17.0,NOR,McLaren,1:30.983,1:30.787,1:30.793,3,2
17.0,RUS,Mercedes,1:31.295,1:31.307,1:30.723,2,3
17.0,VER,Red Bull Racing,1:31.424,1:31.142,1:30.817,4,4
17.0,OCO,Haas,1:31.876,1:31.625,,11,5
17.0,ANT,Mercedes,1:31.676,1:31.590,1:31.103,8,6
17.0,ALB,Williams,1:31.503,1:31.595,1:31.706,10,7
17.0,BEA,Haas,1:32.018,,,17,8
17.0,STR,Aston Martin,1:31.923,1:31.773,,14,9
17.0,SAI,Williams,1:31.628,1:31.840,,15,10
17.0,HAD,Racing Bulls,1:31.162,1:31.253,1:31.079,7,11
17.0,LAW,Red Bull Racing,1:32.174,,,20,12
17.0,DOO,Alpine,1:32.092,,,18,13
17.0,BOR,Kick Sauber,1:32.141,,,19,14
17.0,HUL,Kick Sauber,1:31.921,1:31.632,,12,15
17.0,TSU,Racing Bulls,1:31.238,1:31.260,1:31.638,9,16
17.0,ALO,Aston Martin,1:31.719,1:31.688,,13,NC
17.0,LEC,Ferrari,1:31.579,1:31.450,1:31.021,6,DQ
17.0,HAM,Ferrari,1:31.690,1:31.501,1:30.927,5,DQ
17.0,GAS,Alpine,1:31.992,,,16,DQ
22.0,VER,Red Bull Racing,1:27.943,1:27.502,1:26.983,1,1
22.0,NOR,McLaren,1:27.845,1:27.146,1:26.995,2,2
22.0,PIA,McLaren,1:27.687,1:27.507,1:27.027,3,3
22.0,LEC,Ferrari,1:27.920,1:27.555,1:27.299,4,4
22.0,RUS,Mercedes,1:27.843,1:27.400,1:27.318,5,5
22.0,ANT,Mercedes,1:27.968,1:27.639,1:27.555,6,6
22.0,HAM,Ferrari,1:27.942,1:27.610,1:27.610,8,7
22.0,HAD,Racing Bulls,1:28.278,1:27.775,1:27.569,7,8
22.0,ALB,Williams,1:28.218,1:27.783,1:27.615,9,9
22.0,BEA,Haas,1:28.228,1:27.711,1:27.867,10,10
22.0,ALO,Aston Martin,1:28.337,1:27.897,,13,11
22.0,TSU,Red Bull Racing,1:27.967,1:28.000,,15,12
22.0,GAS,Alpine,1:28.186,1:27.822,,11,13
22.0,SAI,Williams,1:28.209,1:27.836,,12,14
22.0,DOO,Alpine,1:28.877,,,19,15
22.0,HUL,Kick Sauber,1:28.570,,,16,16
22.0,LAW,Racing Bulls,1:28.554,1:27.906,,14,17
22.0,OCO,Haas,1:28.696,,,18,18
22.0,BOR,Kick Sauber,1:28.622,,,17,19
22.0,STR,Aston Martin,1:29.271,,,20,20
3.0,PIA,McLaren,1:31.392,1:30.454,1:29.841,1,1
3.0,RUS,Mercedes,1:31.494,1:30.664,1:30.009,2,2
3.0,NOR,McLaren,1:31.107,1:30.560,1:30.267,6,3
3.0,LEC,Ferrari,1:31.454,1:30.724,1:30.175,3,4
3.0,HAM,Ferrari,1:31.219,1:31.009,1:30.772,9,5
3.0,VER,Red Bull Racing,1:31.303,1:31.019,1:30.423,7,6
3.0,GAS,Alpine,1:31.462,1:30.643,1:30.216,5,7
3.0,OCO,Haas,1:31.594,DNF,,14,8
3.0,TSU,Red Bull Racing,1:31.751,1:31.228,1:31.303,10,9
3.0,BEA,Haas,1:32.373,,,20,10
3.0,ANT,Mercedes,1:31.415,1:30.716,1:30.213,4,11
3.0,ALB,Williams,1:32.040,,,15,12
3.0,HAD,Racing Bulls,1:31.591,1:31.271,,12,13
3.0,DOO,Alpine,1:31.414,1:31.245,,11,14
3.0,ALO,Aston Martin,1:31.634,1:31.886,,13,15
3.0,LAW,Racing Bulls,1:32.165,,,17,16
3.0,STR,Aston Martin,1:32.283,,,19,17
3.0,BOR,Kick Sauber,1:32.186,,,18,18
3.0,SAI,Williams,1:31.591,1:30.844,1:30.680,8,NC
3.0,HUL,Kick Sauber,1:32.067,,,16,DQ
77.0,PIA,McLaren,1:27.901,1:27.545,1:27.304,2,1
77.0,VER,Red Bull Racing,1:27.778,1:27.529,1:27.294,1,2
77.0,LEC,Ferrari,1:28.552,1:27.866,1:27.670,4,3
77.0,NOR,McLaren,1:27.805,1:27.481,DNF,10,4
77.0,RUS,Mercedes,1:28.282,1:27.599,1:27.407,3,5
77.0,ANT,Mercedes,1:28.128,1:27.798,1:27.866,5,6
77.0,HAM,Ferrari,1:28.372,1:28.102,1:28.201,7,7
77.0,SAI,Williams,1:28.354,1:28.024,1:28.164,6,8
77.0,ALB,Williams,1:28.279,1:28.109,,11,9
77.0,HAD,Racing Bulls,1:28.571,1:28.418,,14,10
77.0,ALO,Aston Martin,1:28.548,1:28.303,,13,11
77.0,LAW,Racing Bulls,1:28.561,1:28.191,,12,12
77.0,BEA,Haas,1:28.536,1:28.648,,15,13
77.0,OCO,Haas,1:29.092,,,19,14
77.0,HUL,Kick Sauber,1:28.782,,,18,15
77.0,STR,Aston Martin,1:28.645,,,16,16
77.0,DOO,Alpine,1:28.739,,,17,17
77.0,BOR,Kick Sauber,1:29.462,,,20,18
77.0,TSU,Red Bull Racing,1:28.226,1:27.990,1:28.204,8,NC
77.0,GAS,Alpine,1:28.421,1:28.025,1:28.367,9,NC
79.0,PIA,McLaren,1:27.006,1:26.269,1:26.375,4,1
79.0,NOR,McLaren,1:26.955,1:26.499,1:26.269,2,2
79.0,RUS,Mercedes,1:27.014,1:26.575,1:26.385,5,3
79.0,VER,Red Bull Racing,1:26.870,1:26.643,1:26.204,1,4
79.0,ALB,Williams,1:27.042,1:26.855,1:26.682,7,5
79.0,ANT,Mercedes,1:27.077,1:26.606,1:26.271,3,6
79.0,LEC,Ferrari,1:27.417,1:26.948,1:26.754,8,7
79.0,HAM,Ferrari,1:27.279,1:27.006,,12,8
79.0,SAI,Williams,1:27.098,1:26.847,1:26.569,6,9
79.0,TSU,Red Bull Racing,1:27.298,1:26.959,1:26.943,10,10
79.0,HAD,Racing Bulls,1:27.301,1:26.987,,11,11
79.0,OCO,Haas,1:27.450,1:26.967,1:26.824,9,12
79.0,GAS,Alpine,1:27.710,,,18,13
79.0,HUL,Kick Sauber,1:27.473,,,16,14
79.0,ALO,Aston Martin,1:27.604,,,17,15
79.0,STR,Aston Martin,1:27.830,,,19,16
79.0,LAW,Racing Bulls,1:27.444,1:27.363,,15,NC
79.0,BOR,Kick Sauber,1:27.343,1:27.151,,13,NC
79.0,BEA,Haas,1:27.999,,,20,NC
79.0,DOO,Alpine,1:27.422,1:27.186,,14,NC
